20260604 071900;30513.5;30516.5;30507.75;30515.25;1077
20260604 072000;30515.5;30519.25;30508.5;30513.5;595
20260604 072100;30513;30518.25;30498;30500;1336
20260604 072200;30500;30502;30489.25;30493;1140
20260604 072300;30492.5;30501.25;30491.25;30501;649
20260604 072400;30500.25;30514.5;30500;30506;940
20260604 072500;30506;30514.5;30506;30512.75;490
20260604 072600;30512.75;30516.25;30507.25;30507.5;558
20260604 072700;30508;30509.5;30502.25;30507.25;482
20260604 072800;30507;30508.75;30497.25;30498.5;597
20260604 072900;30499.25;30510;30495.5;30507.75;645
20260604 073000;30507.5;30520;30507.25;30518.25;619
20260604 073100;30518.5;30527;30514.5;30522.25;1031
20260604 073200;30522.5;30527.75;30522;30526.25;497
20260604 073300;30526;30527.5;30522;30526.25;420
20260604 073400;30526;30533;30524.75;30525;1104
20260604 073500;30525.5;30526.75;30520;30524.5;489
20260604 073600;30525;30526;30519.5;30521.75;323
20260604 073700;30522;30529.25;30521.75;30525.25;405
20260604 073800;30525;30525.25;30517;30519.75;444
20260604 073900;30519.5;30529.5;30518;30525;659
20260604 074000;30525.5;30527.25;30513.25;30515.5;582
20260604 074100;30514.75;30519;30513.5;30515.75;503
20260604 074200;30515.5;30518.5;30504;30506.75;875
20260604 074300;30506.75;30512.25;30503.25;30511.5;486
20260604 074400;30510.75;30512.75;30502.75;30507;530
20260604 074500;30506.5;30507.5;30503.5;30504.25;410
20260604 074600;30504.25;30509;30499.5;30505.75;776
20260604 074700;30504.75;30512.5;30504.25;30509.75;592
20260604 074800;30509.25;30513.25;30508;30510.25;380
20260604 074900;30510.75;30513;30504.75;30513;382
20260604 075000;30511.75;30515.5;30510.75;30511.25;371
20260604 075100;30511.75;30512.75;30505;30505.5;558
20260604 075200;30505.5;30507.75;30498.75;30500.5;731
20260604 075300;30500.5;30503.5;30493.75;30498.5;583
20260604 075400;30497.75;30505.5;30497.5;30501.5;472
20260604 075500;30501.75;30505.5;30499;30503.75;330
20260604 075600;30503.5;30503.5;30494;30496.75;483
20260604 075700;30496.75;30499.25;30496;30498.5;218
20260604 075800;30498.25;30502.25;30494.5;30495;205
20260604 075900;30494.75;30500.5;30490;30496.75;816
20260604 080000;30496.5;30500.5;30496;30499.5;263
