20260401 081400;24047.75;24059.25;24047.75;24054.25;938
20260401 081500;24054.75;24058;24047.25;24048.75;760
20260401 081600;24048.75;24066.5;24047.25;24063.25;919
20260401 081700;24063;24064;24044.25;24046.75;756
20260401 081800;24046.25;24064.75;24043.25;24063.25;766
20260401 081900;24062.75;24072;24062.25;24072;1084
20260401 082000;24071.25;24073.75;24067.75;24071.5;690
20260401 082100;24070.25;24076.5;24068.5;24074.75;671
20260401 082200;24074.25;24079;24071.25;24073.5;590
20260401 082300;24073.25;24083;24073;24081;565
20260401 082400;24079.75;24088.75;24071.25;24076.25;721
20260401 082500;24075.5;24086.25;24075;24085.75;457
20260401 082600;24086.25;24104.75;24085;24101.75;1058
20260401 082700;24101.5;24107.25;24098;24103.75;729
20260401 082800;24103.5;24107.25;24094;24094.75;626
20260401 082900;24095;24095.5;24079.5;24080.25;905
20260401 083000;24081.25;24086;24072.25;24081;1232
20260401 083100;24082;24088;24079.75;24083.75;743
20260401 083200;24084;24090.5;24081.5;24084.5;621
20260401 083300;24084.5;24096.75;24082.5;24095.25;707
20260401 083400;24096;24098.75;24089.5;24089.5;573
20260401 083500;24090.5;24096.25;24088.25;24093;320
20260401 083600;24092.5;24095.75;24082.75;24082.75;437
20260401 083700;24082.5;24087.25;24077.75;24087.25;697
20260401 083800;24087.75;24088.5;24077;24079.75;624
20260401 083900;24080.5;24088.5;24078.25;24086;738
20260401 084000;24085.75;24093.5;24081.25;24090.75;646
20260401 084100;24091.75;24093.5;24083.5;24091.25;437
20260401 084200;24092.5;24097.75;24086.75;24090.75;372
20260401 084300;24090.5;24090.5;24081.5;24083;475
20260401 084400;24082.5;24088;24077.5;24087.5;602
20260401 084500;24087;24094;24085;24091.5;556
20260401 084600;24091.25;24094.25;24084.5;24090.5;368
20260401 084700;24090.5;24091;24079.25;24080.75;455
20260401 084800;24080.5;24084;24076.25;24080.75;392
20260401 084900;24080.25;24088;24079.75;24085.25;385
20260401 085000;24085;24091;24084;24087.75;342
20260401 085100;24087.75;24095;24086.25;24092;349
20260401 085200;24092;24095;24083;24083.5;663
20260401 085300;24082.25;24090.75;24079;24086;507
20260401 085400;24086.25;24102.5;24086.25;24098;728
20260401 085500;24097.25;24099;24026.25;24072;5301
20260401 085600;24072.5;24077;24052;24069.5;1510
